StudentId,SchoolId,StudentSpecialId,StundentName,ParentName,Address,City,ContactNumber,ClasssNumber,ClassId,DivisionId,BusId,TripNo,FilePath,TimeStamp,StudentGuid,IsActive,ParentId,State,Gender,BloodGroup,ParentEmail,PostalCode,DOB,Aadhaar,BioNumber
10550,10068,612,MUHAMMED IRFAN N S,NIZAR M H,"ELLUVILAVEEDU ,
TKMC PO",KOLLAM,9747837376,NULL,30532,30800,1,NULL,NULL,2017-10-23 06:00:54.430,A5D330DB-07BE-410C-93D1-0AD929308590,1,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10551,10068,626,MUHAMMED THOUFEEK S,SUDHEER,KUNNUVILAKIZHAKHATHIL,KOLLAM,7034468679,NULL,79,156,1,NULL,NULL,2017-10-23 06:08:13.747,C202C4AA-451C-4E2E-8304-DAD46C691D22,0,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10552,10068,626,MOHAMMED THOUFEEK S,SUDHEER,KUNNUVILAKIZHAKHATHIL,KOLLAM,7034468679,NULL,30532,30800,1,NULL,NULL,2017-10-23 06:15:01.700,1BA5DF64-5EEC-41EB-ADF9-A53334665C69,1,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10553,10068,956,MUHUSIN N,NIYAS AZIZ,"SHAHIDA MANZIL,
IKYAN NAGAR ,
PALLIMUKKU",KOLLAM,8281130426,NULL,30532,30800,1,NULL,NULL,2017-10-23 06:17:21.573,3BCE8A7B-A15D-491B-BC77-588074796FAF,1,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10554,10068,1114,NANDANA R,RADHAKRISHNAN PILLAI,"NANDANAM ,
KALLUMTHAZHAM",KOLLAM,9995056824,NULL,30532,30800,1,NULL,NULL,2017-10-23 06:20:02.670,E8A53317-8736-41CC-B804-317ECA5E0B85,1,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10555,10068,586,PAVITHRA PRIJI,PRIJI L,"VILAYILVEEDU ,
PUNTHALATHAZHAM .",KOLLAM,8547413892,NULL,30532,30800,1,NULL,NULL,2017-10-23 06:21:40.187,D76D514C-66A3-4079-848E-50B9FF3BB0DB,1,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10556,10068,672,S R ARYA NAIR,SAJEEV KUMAR,RAJALEKSHMI VILASAM,KOLLAM,9746646187,NULL,79,156,1,NULL,NULL,2017-10-23 06:23:30.920,7D7CC47C-CF5B-4098-AE6D-C8540D24000D,0,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10557,10068,672,S R ARYA NAIR,SAJEEV KUMAR,RAJALEKSHMI VILASAM
,KOLLAM,9746646187,NULL,30532,30800,1,NULL,NULL,2017-10-24 00:23:49.793,42B1084D-B1F6-4671-9CCE-B137553795C0,1,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10558,10068,583,SABITHA SHAJAHAN,JAMALUDEEN,"THAMANA COTTAGE ,
KILIKOLLOOR.",KOLLAM,9847469532,NULL,30532,30800,1,NULL,NULL,2017-10-24 00:25:45.260,7CC4534C-E6BC-4C85-9CD6-93D8D33361DA,1,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10559,10068,600,SHLIHA S,SJEEV KHAN,"SAJITHA MANZIL,
KILIKOLLOOR .",KOLLAM,9947259407,NULL,30532,30800,1,NULL,NULL,2017-10-24 00:30:48.667,8F5DCC2C-D4B7-4826-AD39-0E25A26C3B05,1,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10560,10068,633,T R ANEETA,THULASI K,"KRISHNATHULASI ,
CHARUVILA VEEDU ,
TKMC PO",KOLLAM,9447865049,NULL,30532,30800,1,NULL,NULL,2017-10-24 00:32:23.637,B7521CA3-1572-4459-8A37-9FE95DBF5163,1,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10561,10068,686,ADITHYAN  S,SIVA KUMAR,"LOADING,
AMMA VEEDU,
SURYA NAGAR-489,AYATHIL PO KOLLAM",KOLLAM,9142133041,NULL,79,155,1,NULL,NULL,2017-10-24 00:50:10.220,7A03DC47-61CC-49DA-BFAE-C87BBE7B718C,0,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10562,10068,724,AKBAR A,ABU MUHAMMED,"NIZA  MANZIL ,
ANUGRAHA NAGAR -125A,
KALLUMTHAZHAM -KOLLAM",KOLLAM,9895766863,NULL,30531,30797,1,NULL,NULL,2017-10-24 00:42:59.670,311DD7FA-4340-4D41-9DD4-B1D4F42DCA6A,1,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10563,10068,697,ANU A G,AJI KUMAR S,"THOTTUMPURATHU VEEDU ,
TKMC PO , PEROOR ,KOLLAM",KOLLAM,9526424192,NULL,30531,30797,1,NULL,NULL,2017-10-24 00:51:42.673,862785B7-B7EF-41A5-BA55-7B3607A71C5A,1,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10564,10068,732,AZNA M,MUJEED,"THADATHILVILAPUTHENVEEDU,
TKMC PO 
KOLLAM",KOLLAM,9995332728,NULL,30531,30797,1,NULL,NULL,2017-10-24 00:53:13.453,7D5733C9-A3BB-4430-8344-C6133BD8E68F,1,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10565,10068,660,JANASTHUTHI P,PRAKASH K,"CHARUVILAPUTHE VEEDU ,
TKMC PO ,
KOLLAM",KOLLAM,9961368108,NULL,30531,30797,1,NULL,NULL,2017-10-24 00:57:56.457,5D84F5D3-BF3B-4670-A6AC-5ABBA2017478,1,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10566,10068,694,MUHAMMED GASALI N,NOWSHAD S,"RAYARA HOUSE ,
RAMANUJA NAGAR-128 ,
KILIKOLLOOR ",KOLLAM,9961765602,NULL,30531,30797,1,NULL,NULL,2017-10-24 00:59:56.487,5C04BC71-BEA1-45AD-8D98-463C1A1EC8E5,1,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10567,10068,691,MUHAMMED SALMAN V,VAHID S,"CHARUVILA VEEDU,
KUTTICHIRA , TKMC PO
KOLLAM",KOLLAM,9847985930,NULL,30531,30797,1,NULL,NULL,2017-10-24 01:01:14.737,4EAA14F5-D6EE-4F67-B03A-47B7A6CB29AA,1,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10568,10068,1005,MUHAMMED SUHAIL N,NIZAMUDEEN ,"THADAVILA KIZHAKATHIL,
THATTARKONAM PO
KOLLAM",KOLLAM,9526232003,NULL,30531,30797,1,NULL,NULL,2017-10-24 01:03:04.440,7FF55930-E670-4E58-8DBD-24BF1BF39586,1,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10569,10068,711,NANDANA KRISHNAN,RADHAKRISHNAN K,"PARANKIMAMVILAVEEDU,M S           NAGAR ,
KALLUMTHAZHAM POKOLLAM


",KOLLAM,7025945572,NULL,30531,30797,1,NULL,NULL,2017-10-24 01:06:53.240,04290428-6B96-40A1-B812-51AC01EEBA8D,1,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10570,10068,725,NIKHIL KRISHNAN,MANU KUMAR K,"PARUTHIVILAVEEDU,
TKMC PO ,PEROOR ,
KOLLAM",KOLLAM,9387647439,NULL,30531,30797,1,NULL,NULL,2017-10-24 01:09:24.083,A52A37B1-D3C5-4075-A1CC-8A9A019031D5,1,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10571,10068,1146,NIMA SANIL,SANIL P S,"POIKAYIL VEEDU,
TKMC PO, PEROOR,
KOLLAM",KOLLAM,9497463845,NULL,30531,30797,1,NULL,NULL,2017-10-24 01:29:19.120,F38F2FF5-7DF9-4D5B-A4BB-C3D4A7931156,1,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10572,10068,1065,PRAKRITHI A S,ANILKUMAR,"PRAKRITHI ,
PATTATHANAM NAGAR-145A
PATTATHANAN",KOLLAM,9847145676,NULL,30531,30797,1,NULL,NULL,2017-10-24 01:31:27.433,54A94C6D-FBA5-42A5-98F1-9D4A6CB39A15,1,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10573,10068,707,PRANAV P V,PRAKASH KUMAR,"MUTHARAZHIKATHU VEEDU ,
KILIKOLLOOR,
PUNTHALATHAZHAM .",KOLLAM,9895137589,NULL,30531,30797,1,NULL,NULL,2017-10-24 01:33:58.137,DDF0C542-9BC0-458D-8DD5-A10BA5896036,1,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10574,10068,715,SAIDUHALI M,MUHAMMED,"VAYALILPUTHENVEEDU,
THATTARKONAM PO
KOLLAM",KOLLAM,9497127966,NULL,30531,30797,1,NULL,NULL,2017-10-24 01:39:31.293,7F92B422-2CA5-421F-A3BF-7619FE9F7B45,1,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10575,10068,886,SAMIK UDAYAKUMAR, UDAYAKUMAR,"KOUSTUBHAM,
SIVA NAGAR-64,KILIKOLLOOR PO
KOLLAM",KOLLAM,7560913276,NULL,30531,30797,1,NULL,NULL,2017-10-24 01:49:58.563,7E12B91E-5DD9-43D9-BA94-EC90F8FB8A1E,1,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10576,10068,728,THAMANNA JAMALUDEEN,JAMALUDEEN S,"THAMANNA COTTAGE,
ANUGRAHA NAGAR -188 A,
KALLUMTHAZHAM",KOLLAM,9544919741,NULL,30531,30797,1,NULL,NULL,2017-10-24 01:52:03.953,C0FFC0E8-7C1D-4D61-A078-8FEE0FF3A7C7,1,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10577,10068,735,THANZI S,SAJIM,"SHAMNA MANZIL,
KADUKKARA THEKKATHIL,
VELLAVIL ROAD,KUTTICHIRA",KOLLAM,9605978814,NULL,79,155,1,NULL,NULL,2017-10-24 02:09:44.863,9CD9D2CF-18E0-4C5C-AE7F-4B4378F2738E,0,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10578,10068,735,THANZI S,SAJIM,"SHAMNA MANZIL,
KADUKKARA THEKKATHIL,
VELLAVIL ROAD,KUTTICHIRA",KOLLAM,9605978814,NULL,30531,30797,1,NULL,NULL,2017-10-24 02:09:57.567,8C9BE6FC-74F1-4D4D-9E44-B9B6539CA8FC,1,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10579,10068,735,THANZI S,SAJIM,"SHAMNA MANZIL,
KADUKKARATHEKKATHIL,
VELLAVIL ROAD,KUTTICHIRA",KOLLAM,9605978814,NULL,79,155,1,NULL,NULL,2017-10-24 02:16:11.880,3C09B4AE-0A60-42A7-B7D7-27075711799F,0,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10580,10068,719,THEJA LEKSHMI,REGHU B,"CHIRAYIL VEEDU,
DECENT JN PO,
KOLLAM",KOLLAM,9349171794,NULL,30531,30797,1,NULL,NULL,2017-10-24 02:17:38.083,E48A832C-DD78-4F34-8A70-CA6BE8A260CD,1,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10581,10068,1148,ALEN J S,JAYACHANDRAN ,"CHIRAYIL VEEDU,
MEENAKSHI NAGAR-102,
KILIKOLLOOR PO ,KOLLAM",KOLLAM,9746731971,NULL,30531,30797,1,NULL,NULL,2017-10-24 02:19:17.693,6AAE7B13-8DEF-4F85-9B09-FEA1C4F61A1F,1,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10582,10068,1148,ALEN J S,JAYACHANDRAN,"CHIRAYIL VEEDU,
MEENAKSHI NAGAR -102,
KILIKOLLOOR.",KOLLAM,9746731971,NULL,79,155,1,NULL,NULL,2017-10-24 02:53:57.797,EC3C5ED6-433F-4672-8E73-4DB1CF08DAC7,0,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10583,10068,2005,ABHINAV A R,ANILKUMAR,"AMBADI, TKMC PO
KOLLAM",KOLLAM,9562002538,NULL,30531,30798,1,NULL,NULL,2017-10-24 04:25:59.257,F3DA50F2-1EEB-4BC3-8671-FC2FAF2B9758,1,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10584,10068,2005,ABHINAV A R,ANILKUMAR,"AMBADI, TKMC PO
KOLLAM",KOLLAM,9562002538,NULL,79,156,1,NULL,NULL,2017-10-24 04:26:10.617,5A4C0788-B99E-44EC-AEB4-B846DEBD15C5,0,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10585,10068,2005,ABHINAV A R,ANILKUMAR,"AMBADI, TKMC PO
KOLLAM",KOLLAM,9562002538,NULL,79,156,1,NULL,NULL,2017-10-24 04:26:12.053,58BDD972-D3AE-4CC5-9656-33437560EA70,0,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10586,10068,657,ADARSH S P,SURESH BABU,"G REVATHY ,
KUTTICHIRA ,EAST PEROOR 
TKMC PO ,KOLLAM",KOLLAM,9526753178,NULL,30531,30798,1,NULL,NULL,2017-10-24 04:58:15.560,8FB9502A-B1F8-4893-94BA-F53D11EE52D9,1,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10587,10068,639,ADITHYAN S,SANTHOSH KUMAR,"PUSHPALAYAM ,THETTICHIRA ,
PEROOR ",KOLLAM,9495754151,NULL,30531,30798,1,NULL,NULL,2017-10-24 05:00:05.280,3495BCD6-27F6-4B37-9325-2EE5C3768E8F,1,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10588,10068,949,ADWAITH A,ARCHANA,"NJARAVILA VEEDU ,
DECENT JN PO,
KOLLAM",KOLLAM,7034640867,NULL,30531,30798,1,NULL,NULL,2017-10-24 05:02:25.703,1A099006-59EE-4C66-B014-6EC16CC2F2B0,1,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10589,10068,949,ADWAITH A,ARCHANA,"NJARAVILA VEEDU ,
DECENT JN PO,
KOLLAM",KOLLAM,7034640867,NULL,79,156,1,NULL,NULL,2017-10-24 05:02:26.233,0E0A25CA-28C9-478B-8C84-5026987C2D60,0,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10590,10068,954,ALFAS ALI,SEMEER S H,"ALFAS ALI MANZIL ,
AMACODE, DECENT JN  PO
KOLLAM",KOLLAM,9947832544,NULL,30531,30798,1,NULL,NULL,2017-10-24 05:12:48.063,524935B2-8325-4061-ACFA-2C054C304B86,1,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10591,10068,710,ANZIL S,SHEFEEK,"ANZIL MANZIL,
KILIKOLLOOR ,
KALLUMTHAZHAM .",KOLLAM,9605358706,NULL,30531,30798,1,NULL,NULL,2017-10-25 03:53:46.810,72CB997E-7E1B-4BAA-B75C-AF3F3C67373D,1,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10594,10068,1125,ARYA ANIL,ANILKUMAR,"AJITHA MANDIRAM ,
NADUVILAKKARA,
MUKHATHALA PO",KOLLAM,9747232104,NULL,30531,30798,1,NULL,NULL,2017-10-25 04:00:26.500,6739BB70-46C5-497B-8EE0-42BACCF50C84,1,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10595,10068,726,BEHIYA M S,MUSTHAFA S,"M S MANZIL ,
THADAVILLA VEEDU ,TKMC PO,
PEROOR",KOLLAM,9747969825,NULL,30531,30798,1,NULL,NULL,2017-10-25 04:02:28.487,4E6FEC39-6228-498F-8FA3-364063F1A60B,1,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10596,10068,701,DANI M,DEVANAND G,"RAJAMMA NIVAS ,
VETTILATHAZHAM ,
DECENT JN ,PO , KOLLAM",KOLLAM,8129294210,NULL,30531,30798,1,NULL,NULL,2017-10-25 04:05:48.817,3ECE7390-3809-4482-B5B6-F97FCA45BE60,1,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10597,10068,712,DEVAPRIYA A H,HARILAL F,"BRAHMANANTHARA VEEDU ,
BODHI NAGAR ,THATTAMALA PO,
PALATHRA",KOLLAM,9142848992,NULL,30531,30798,1,NULL,NULL,2017-10-25 04:46:21.783,1BB0C05B-751F-4661-9BDA-1127D98D5B03,1,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10598,10068,641,HASSAN NAZARULLA ,SHAJAHAN A,"AVANI , KUNNATHU PADINJATHATHIL ,
DECENT JN PO ,KOLLAM",KOLLAM,8129706123,NULL,30531,30798,1,NULL,NULL,2017-10-25 04:47:56.033,EE23456E-5F99-4AB6-88FD-D042F8CBB229,1,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10599,10068,739,JENNATH S,SHIHABUDHEEN,"CHARUVILA VEEDU ,
KALLUMTHAZHAM PO,
KILIKOLLOOR",KOLLAM,8129933347,NULL,30531,30798,1,NULL,NULL,2017-10-25 04:49:16.957,AA3970D5-18B5-4006-BA4E-F4BDC2F53F11,1,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10600,10068,727,MUHAMMED SAFIL D,DILEEP,"MULLUKATTIL VEEDU ,
KUTTICHIRA ,
TKMC PO",KOLLAM,9847583259,NULL,30531,30798,1,NULL,NULL,2017-10-25 04:51:09.407,84897578-6726-4041-B1A9-6D682A0BF183,1,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10601,10068,1052,MUHAMMED MUZAMMIL N S,NIZAMUDHEEN A,"SAJEENA MANZIL ,
K P NAGAR  H: No -5,
CHATHINAMKULAM , CHANDANATHOPE 
",KOLLAM,7025489136,NULL,30531,30798,1,NULL,NULL,2017-10-25 04:55:55.333,683C3877-BE71-4B46-9DAA-EFECE2D621F3,1,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10602,10068,712,MUHAMMED NAFEER N,NAZEER JAN,CHEMPRA VAYALIL RAMANUJA NAGAR-3
KILIKOLLOOR,KOLLAM,9142576536,NULL,30531,30798,1,NULL,NULL,2017-10-25 04:58:13.380,996E2F4A-CC55-4DEF-B88C-C443ADC8AD5F,1,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10603,10068,730,NEHA A S,ANIL KUMAR Y,"THENGAYATHU PUTHEN VEEDU ,
PUNTHALATHAZHAM NAGAR -243,
KILIKOLLOOR",KOLLAM,9656547731,NULL,30531,30798,1,NULL,NULL,2017-10-25 05:00:31.067,6170C43A-2488-4073-AC99-5239BC4C516F,1,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10604,10068,713,NESMAL NIZAM,NIZAMUDHEEN A,"CHARUVILA VEEDU ,
SALAMATH NAGAR -53 ,KILIKOLLOOR",KOLLAM,9947147709,NULL,30531,30798,1,NULL,NULL,2017-10-25 05:22:55.387,8F1CFDF1-E477-40A8-B526-59710BF9C279,1,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10605,10068,714,SAJINLAL N S,LALAJI P S,"PAYATTUVILA VEEDU ,
SANTHI NAGAR,
AYATHIL PO",KOLLAM,9562601379,NULL,30531,30798,1,NULL,NULL,2017-10-25 05:24:24.027,D6E6152A-2749-4F1F-8051-6DFC4F43AB61,1,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10606,10068,693,SNEHAJA S,AJIKUMAR B,"AJITHA BHAVAN ,
THADAVILA PADINJATHATHIL ,
TKMC PO",KOLLAM,9961628678,NULL,30531,30798,1,NULL,NULL,2017-10-25 05:25:41.197,419A5414-6D4E-468F-8A12-8E0010314F92,1,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10607,10068,1055,ABHIN RAJ,BABURAJ A,"KALEELAZHIKATHU VEEDU ,
VETTILATHAZHAM",KOLLAM,9961918141,NULL,30529,30794,1,NULL,NULL,2017-10-25 05:47:33.407,B4580A2A-679F-467A-B5F0-A960AF4306D3,1,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10608,10068,908,ADHIL V,VINOD R,"PAYATTUVILA VEEDU ,
VETTILATHAZHAM ,
DECENT JN PO KOLLAM",KOLLAM,9995371381,NULL,30529,30794,1,NULL,NULL,2017-10-25 05:49:20.440,6AF35BA1-9D01-4049-A795-175A8FBA80B2,1,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10609,10068,925,ADITHYA CHANDRA BABU,CHANDRABABU,"SURESH BHAVAN ,
PEROOR",KOLLAM,9526490426,NULL,30529,30794,1,NULL,NULL,2017-10-26 06:39:06.790,B573A735-BFFF-4256-9E1D-6B7B1B8D88A6,1,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10610,10068,914,ADITHYAN P J,PRAMOD,"KALLAYATHU PUTHEN VEEDU ,
PEROOR",KOLLAM,8606409725,NULL,30529,30794,1,NULL,NULL,2017-10-25 05:56:16.470,7BDFA2DA-8F48-421E-B5A3-32B15FFAD2CE,1,40250,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10611,10068,917,AFSAL SALIM,SALIM S,"AFSAL MANZIL ,
KUTTICHIRA ,
PEROOR",KOLLAM,9387753448,NULL,30529,30794,1,NULL,NULL,2017-10-25 06:03:20.037,329EC1F9-4195-43D0-8C57-F710CF9CC961,1,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10612,10068,927,AL  AHAD,ANZAR B,"KUNNUMPURATHU VADAKKATHIL,
TKMC PO
",KOLLAM,9447510941,NULL,30529,30794,1,NULL,NULL,2017-10-25 06:12:34.447,83D48FC4-B62E-4EBE-98D9-FDE314E9B1C3,1,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10613,10068,900,ARYAMOL A,BIJU G,"ARYA BHAVAN ,
VETTILATHAZHAM ,
DECENT JN",KOLLAM,9995049957,NULL,30529,30794,1,NULL,NULL,2017-10-25 06:14:22.617,4F9CFA5C-21C9-49F8-AB80-A5F80AACCDE2,1,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10614,10068,919,AZEEM ,KAMALUDHEEN,"THAMANNA COTTAGE ,
ANUGRAHA NAGAR - 188,
KILLIKOLLOOR
",KOLLAM,9544510200,NULL,30529,30794,1,NULL,NULL,2017-10-25 06:17:05.320,4D3E5079-6F28-451A-9596-876225AA5721,1,NULL,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10615,10068,921,FATHIMA M,MUJEEB RAHUMAN,"THADATHIL VILA PUTHEN VEEDU ,
SADATH NAGAR-43,
KALLUMTHAZHAM

",KOLLAM,9995332728,NULL,30529,30794,1,NULL,NULL,2017-10-25 06:20:22.837,EDB73E27-918F-48EC-8B5D-37CB0C56A67A,1,79,Kerala,,NULL,srishti@test.com,695582,NULL,NULL,NULL
10616,10068,123123,test,test,estset,KOLLAM,2123213,NULL,74,145,1,NULL,NULL,2017-10-26 00:07:02.937,A211BACE-CA66-4042-8CA1-B86078BB155D,0,NULL,Kerala,,NULL,NULL,695582,NULL,NULL,NULL
10617,10068,1054,FATHIMA S,SHAMNAD B,"VEDAN VILA KIZHAKKATHIL 
BHRATH NAGAR -95 ,
KALLUMTHAZHATHAM",KOLLAM,9995429833,NULL,30529,30794,1,NULL,NULL,2017-10-26 02:24:46.593,69B172BF-6B95-4F5C-8519-7A24209C1ABC,1,NULL,Kerala,,NULL,NULL,695582,NULL,NULL,NULL
10618,10068,910,LAVANYA D,PRADEEP CHANDRAN,"KALYANI HOUSE ,
DECENT JN    ",KOLLAM,9447244704,NULL,30529,30794,1,NULL,NULL,2017-10-26 04:03:56.627,D84997CC-3AF7-4402-8A09-C91FEBC26EAA,1,NULL,Kerala,,NULL,NULL,695582,NULL,NULL,NULL
10619,10068,913,MUHAMMED IMRAN,NIZAR M H,"ELLUVILLA VEEDU ,
TKMC PO ,
KARIKODE
",KOLLAM,9747837376,NULL,30529,30794,1,NULL,NULL,2017-10-26 04:38:05.840,E7FE6B1C-E188-4E53-9B2F-E2FEAD19FC42,1,40250,Kerala,,NULL,NULL,695582,NULL,NULL,NULL
10620,10068,894,MUHAMMED MUHUSIN,AMEER T,"AMEER MANZIL ,
CHENTHAPOOR ,
DECENT JN",KOLLAM,9847467644,NULL,30529,30794,1,NULL,NULL,2017-10-26 04:40:06.200,E107513D-F997-447B-B676-170E1A421C81,1,NULL,Kerala,,NULL,NULL,695582,NULL,NULL,NULL
10621,10068,901,MUHAMMED SALMAN N,NIZAMUDEEN,"SHYLA MANZIL ,
KALLUMTHAZHAM ,
KILIKOLLOOR",KOLLAM,9947507494,NULL,30529,30794,1,NULL,NULL,2017-10-26 04:47:25.140,498BCB9A-3186-44A8-A7DC-84839272DC26,1,NULL,Kerala,,NULL,NULL,695582,NULL,NULL,NULL
10622,10068,920,MUHAMMED YAZEEN,NIZAMUDEEN,"YAZEEN MANZIL , TKMC PO,
KUTTICHIRA",KOLLAM,9048877169,NULL,30529,30794,1,NULL,NULL,2017-10-26 04:46:44.997,BD91E5F0-3622-426E-A384-227BAC9E6244,1,NULL,Kerala,,NULL,NULL,695582,NULL,NULL,NULL
10623,10068,929,NEJMAL N,NAZIMUDHEEN,"THENGUVILA KIZHAKKATHIL ,
NESMAL MANZIL ,
KOLLAM",KOLLAM,9744080262,NULL,30529,30794,1,NULL,NULL,2017-10-26 04:51:38.217,03BBF9DD-86FA-43EA-8403-286A2769DC20,1,NULL,Kerala,,NULL,NULL,695582,NULL,NULL,NULL
10624,10068,877,NITHYA P,LAL KUMAR R,"NIRMALYAM ,
VATTAKADU ,
THAHA JN
",KOLLAM,9645549881,NULL,30529,30794,1,NULL,NULL,2017-10-26 04:54:19.937,DBAB540C-1485-4CC4-90F4-006118DE68D5,1,NULL,Kerala,,NULL,NULL,695582,NULL,NULL,NULL
10625,10068,932,PRANAV S,SIVA PRASAD,"UDAYAMKOTTU VADAKKATHIL ,
KALLUMTHAZHAM",KOLLAM,8714422014,NULL,30529,30794,1,NULL,NULL,2017-10-26 04:57:09.827,838A6F5D-DD00-42C7-BFDC-6FDE8FCEAEA5,1,NULL,Kerala,,NULL,NULL,695582,NULL,NULL,NULL
10626,10068,1117,RITHIKA M LAL,S MOORTHILAL,"SREESAILAM ,
SIVA NAGAR ,
PUNTHALATHAZHAM .",KOLLAM,9495088081,NULL,30529,30794,1,NULL,NULL,2017-10-26 06:18:04.973,03B6D900-ACEF-44AD-9A45-CE4AAB438D16,1,NULL,Kerala,,NULL,NULL,695582,NULL,NULL,NULL
10627,10068,893,SADIYA S,SHAFI S,"SALAMATH NAGAR ,
KALLUMTHAZHAM",KOLLAM,9567779117,NULL,76,150,1,NULL,NULL,2017-10-26 06:22:13.443,1EABA5F2-7828-44F6-8A51-4106B0E7E981,0,NULL,Kerala,,NULL,NULL,695582,NULL,NULL,NULL
10628,10068,906,SAFWA MANAF,MANAF S,"SALAMATH NAGAR -19
KILIKOLLOOR PO ,KOLLAM",KOLLAM,8606888503,NULL,30529,30794,1,NULL,NULL,2017-10-27 05:28:33.067,6A01470F-5CCA-446B-A436-DB200C872010,1,NULL,Kerala,,NULL,NULL,695582,NULL,NULL,NULL
